Item Number,Category Name,Item Description,Vendor,Vendor Name,Bottle Volume__ml,Pack,Inner Pack,Age,Proof,List Date,UPC,SCC,State Bottle Cost,State Case Cost,State Bottle Retail,Report Date
26233,IOWA SPIRITS MANUFACTURERS,CM NASSIF FAMILY RESERVE,525,CATS EYE DISTILLERY,750,6,1,14,107,03/01/2021,855810007189,,22.00,132.00,33.00,03/01/2024
26249,TENNESSEE WHISKIES,NELSONS GREEN BRIER TENNESSEE WHISKEY,115,CONSTELLATION BRANDS INC,750,6,1,0,91,04/01/2021,852962007036,,17.16,102.96,25.74,03/01/2024
26243,TEMPORARY & SPECIALTY PACKAGES,MIDNIGHT RITUAL,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,89,09/01/2020,726959913887,,30.33,181.98,45.50,03/01/2024
26261,IOWA SPIRITS MANUFACTURERS,FOUNDRY BOURBON,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,0,80,03/01/2020,850826008205,,19.99,119.94,29.99,03/01/2024
26263,STRAIGHT BOURBON WHISKIES,FOUNDRY SINGLE MALT WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,0,80,03/01/2020,850826008212,,19.99,119.94,29.99,03/01/2024
26265,IOWA SPIRITS MANUFACTURERS,FOUNDRY FIVE GRAIN WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,0,80,03/01/2020,850826008229,,19.99,119.94,29.99,03/01/2024
26269,SINGLE BARREL BOURBON WHISKIES,CENTURY FARMS PRAIRIE STATES BOURBON,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",750,6,1,0,92,05/01/2022,850036337041,,18.60,111.60,27.90,03/01/2024
26291,IOWA SPIRITS MANUFACTURERS,REVELTON HONEY WHISKEY,654,REVELTON DISTILLING COMPANY,750,6,1,0,75,01/01/2021,810043690072,,17.50,105.00,26.25,03/01/2024
26292,IOWA SPIRITS MANUFACTURERS,REVELTON HONEY WHISKEY MINI,654,REVELTON DISTILLING COMPANY,50,6,12,0,75,03/01/2021,810043690171,,16.80,100.80,25.20,03/01/2024
26293,IOWA SPIRITS MANUFACTURERS,REVELTON SHINE WHITE WHISKEY,654,REVELTON DISTILLING COMPANY,750,6,1,0,80,06/01/2021,810043690102,,12.50,75.00,18.75,03/01/2024
26294,IOWA SPIRITS MANUFACTURERS,REVELTON SHINE WHITE WHISKEY MINI,654,REVELTON DISTILLING COMPANY,50,6,12,0,80,07/01/2021,810043690201,,14.40,86.40,21.60,03/01/2024
26336,WHISKEY LIQUEUR,KYODIE PEACH WHISKEY,626,JDSO INC / RED BOOT DISTILLERY,750,6,1,0,70,12/01/2021,742832076029,,13.50,81.00,20.25,03/01/2024
26349,BLENDED WHISKIES,RANCH ROAD WHISKEY,661,BEDFORD & GROVE LLC/ CHANKASKA CREEK AND RANCH WINERY,750,6,1,0,94,02/01/2023,859524004564,10083664874139,21.42,128.52,32.13,03/01/2024
26299,TEMPORARY & SPECIALTY PACKAGES,EXILE SINGLE MALT AMERICAN WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,0,83,01/01/2022,850826008243,,20.00,120.00,30.00,03/01/2024
26350,TEMPORARY & SPECIALTY PACKAGES,CEDAR RIDGE BOURBON: SINGLE BARREL COLLECTION (S.B.C.),125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,122,06/01/2023,850029721000,,35.00,210.00,52.50,03/01/2024
26357,STRAIGHT RYE WHISKIES,BARRELL SEAGRASS,305,MHW LTD,750,6,1,0,118,12/01/2023,736040002796,10083664874139,46.14,276.84,69.21,03/01/2024
26360,BLENDED WHISKIES,BIRD DOG SALTED CARAMEL FLAVORED WHISKEY MINI,492,WESTERN SPIRITS BEVERAGE,50,6,10,0,80,09/01/2022,812459014930,10083664874139,5.00,30.00,7.50,03/01/2024
26362,BLENDED WHISKIES,BIRD DOG SALTED CARAMEL,492,WESTERN SPIRITS BEVERAGE,750,6,1,0,80,09/01/2021,812459014923,,11.50,69.00,17.25,03/01/2024
26354,TEMPORARY & SPECIALTY PACKAGES,H DERINGER  GIFT PACK,100,AIKO IMPORTERS INC,750,4,1,0,52,10/01/2023,80101241182,10083664874139,61.50,246.00,92.25,03/01/2024
26370,STRAIGHT BOURBON WHISKIES,JIM BEAM ORANGE,065,JIM BEAM BRANDS,750,12,1,0,65,03/01/2021,80686021780,,11.00,132.00,16.50,03/01/2024
26373,STRAIGHT BOURBON WHISKIES,JIM BEAM ORANGE MINI,065,JIM BEAM BRANDS,50,12,10,0,65,03/01/2021,80686021810,,7.00,84.00,10.50,03/01/2024
26364,IOWA SPIRITS MANUFACTURERS,CODY ROAD PEACH,306,MISSISSIPPI RIVER DISTILLING COMPANY LLC,750,6,1,0,70,09/01/2022,855037005876,,17.00,102.00,25.50,03/01/2024
26389,TEMPORARY & SPECIALTY PACKAGES,BP JOURNEYMAN LAST FEATHER RYE CASK,930,JOURNEYMAN DISTILLERY LLC,750,6,1,0,114,06/01/2023,88352134796,10083664874139,33.00,198.00,49.50,03/01/2024
26396,IOWA SPIRITS MANUFACTURERS,CLOWN SHINE WHISKEY,125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,90,03/01/2023,859824001997,10083664874139,12.50,75.00,18.75,03/01/2024
26405,STRAIGHT RYE WHISKIES,REVENANT RYE,645,ROCKY TOP INVESTMENTS / ROCK RIVER DISTILLATION,750,12,1,2,90,04/01/2023,860003102404,,20.00,240.00,30.00,03/01/2024
26409,TEMPORARY & SPECIALTY PACKAGES,DES MOINES WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,94,09/01/2021,850826008199,,30.33,181.98,45.50,03/01/2024
26411,TEMPORARY & SPECIALTY PACKAGES,SINISTER WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,90,04/01/2021,850826008175,,30.33,181.98,45.50,03/01/2024
26413,TEMPORARY & SPECIALTY PACKAGES,BLONDE FATALE WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,90,03/01/2021,850826008182,,30.33,181.98,45.50,03/01/2024
26414,TEMPORARY & SPECIALTY PACKAGES,ARROGANT BASTARD WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,84,01/01/2021,850826008151,,30.33,181.98,45.50,03/01/2024
26432,BLENDED WHISKIES,BIRD DOG PEANUT BUTTER,492,WESTERN SPIRITS BEVERAGE,750,6,1,0,80,09/01/2021,812459014619,,11.50,69.00,17.25,03/01/2024
26416,TEMPORARY & SPECIALTY PACKAGES,FURIOUS WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,83,06/01/2021,850826008168,,30.33,181.98,45.50,03/01/2024
26447,STRAIGHT RYE WHISKIES,HUDSON DO THE RYE THING,240,WILLIAM GRANT & SONS INC,750,6,1,3,92,05/01/2021,83664874514,,20.00,120.00,30.00,03/01/2024
26455,STRAIGHT RYE WHISKIES,NEW RICHMOND RYE,164,45TH PARALLEL SPIRITS,750,6,1,6,92,09/01/2020,895412001093,,34.42,206.52,51.63,03/01/2024
26436,STRAIGHT RYE WHISKIES,REVENANT RYE,645,ROCKY TOP INVESTMENTS / ROCK RIVER DISTILLATION,375,12,1,2,90,01/01/2022,860003102404,,15.00,180.00,22.50,03/01/2024
26471,TENNESSEE WHISKIES,CLAYTON JAMES TENNESSEE WHISKEY,633,TENN SOUTH DISTILLERY / BIG MACHINE DISTILLERY,750,6,1,4,90,08/01/2023,859105004181,10083664874139,23.45,140.70,35.18,03/01/2024
26463,STRAIGHT RYE WHISKIES,TEMPLETON RYE CARIBBEAN RUM BARREL FINISH,255,INFINIUM SPIRITS,750,6,1,0,92,09/01/2020,720815921931,,22.50,135.00,33.75,03/01/2024
26495,STRAIGHT RYE WHISKIES,BASIL HAYDEN 10YR RYE,065,JIM BEAM BRANDS,750,6,1,10,80,05/01/2020,80686012337,,35.00,210.00,52.50,03/01/2024
26474,SINGLE MALT SCOTCH,CEDAR RIDGE QUINTESSENTIAL AMERICAN SINGLE MALT,125,CEDAR RIDGE VINEYARDS LL,750,6,1,5,92,05/01/2020,859824001980,,29.84,179.04,44.76,03/01/2024
26503,STRAIGHT RYE WHISKIES,WHEEL HORSE RYE,768,LATITUDE BEVERAGE COMPANY,750,6,1,0,101,03/01/2022,810879021743,,17.77,106.62,26.66,03/01/2024
26496,STRAIGHT RYE WHISKIES,BURN THE BOATS RYE WHISKEY,626,JDSO INC / RED BOOT DISTILLERY,750,6,1,0,80,04/01/2020,854647008666,,17.50,105.00,26.25,03/01/2024
26511,STRAIGHT BOURBON WHISKIES,RED STAG BLACK CHERRY,065,JIM BEAM BRANDS,100,48,1,0,65,03/01/2020,80686021728,,1.40,67.20,2.10,03/01/2024
26508,TEMPORARY & SPECIALTY PACKAGES,STRAIGHT CORN WHISKEY,549,"GREEN FROG DISTILLERY, LLC",750,6,1,2,123,12/01/2021,853938008095,,28.50,171.00,42.75,03/01/2024
26520,STRAIGHT BOURBON WHISKIES,CCD STRAIGHT WHISKEY,706,"COWBOY COUNTRY DISTILLING, INC.",750,12,1,2,88,08/01/2021,80686021728,,26.00,312.00,39.00,03/01/2024
26522,CORN WHISKIES,CCD RESERVE CORN WHISKEY,706,"COWBOY COUNTRY DISTILLING, INC.",750,12,1,0,88,08/01/2021,675901128070,,26.00,312.00,39.00,03/01/2024
26519,TEMPORARY & SPECIALTY PACKAGES,BP TEMPLETON 6YR SINGLE BARREL SELECTION,255,INFINIUM SPIRITS,750,6,1,0,95,11/01/2022,720815921634,10083664874139,29.99,179.94,44.99,03/01/2024
26546,CORN WHISKIES,OBTAINIUM KENTUCKY WHISKEY,525,CATS EYE DISTILLERY,750,12,1,6,122,04/01/2020,855810007080,,19.50,234.00,29.25,03/01/2024
26555,STRAIGHT RYE WHISKIES,ELIJAH CRAIG RYE,259,HEAVEN HILL BRANDS,750,6,1,0,94,04/01/2022,96749002733,,17.50,105.00,26.25,03/01/2024
26556,STRAIGHT RYE WHISKIES,CHICKEN COCK KENTUCKY STRAIGHT RYE,368,PARK STREET IMPORTS,750,6,1,0,90,09/01/2021,810020890037,,30.93,185.58,46.40,03/01/2024
26563,WHISKEY LIQUEUR,PB&W,536,OLD ELK DISTILLERIES LLC,750,12,1,2,70,12/01/2019,852045007304,,17.50,210.00,26.25,03/01/2024
26543,STRAIGHT RYE WHISKIES,OBTAINIUM POLISH RYE WHISKEY,525,CATS EYE DISTILLERY,750,12,1,6,117,05/01/2020,855810007066,,28.85,346.20,43.28,03/01/2024
26572,SINGLE BARREL BOURBON WHISKIES,HORSE SOLDIER BARREL STRENGTH BOURBON WHISKEY,205,E & J GALLO WINERY,750,6,1,0,110,06/01/2023,40232690587,10083664874139,45.00,270.00,67.50,03/01/2024
26573,STRAIGHT BOURBON WHISKIES,BALCONES TEXAS POT STILL BOURBON,260,DIAGEO AMERICAS,750,6,1,0,92,08/01/2021,852757002536,,15.00,90.00,22.50,03/01/2024
26576,SINGLE BARREL BOURBON WHISKIES,HORSE SOLDIER SMALL BATCH BOURBON WHISKEY,205,E & J GALLO WINERY,750,6,1,0,95,06/01/2023,40232690570,10083664874139,40.00,240.00,60.00,03/01/2024
26585,TENNESSEE WHISKIES,GENTLEMAN JACK,085,BROWN FORMAN CORP.,375,12,1,0,80,01/01/2014,82184038710,,10.00,120.00,15.00,03/01/2024
26586,TENNESSEE WHISKIES,GENTLEMAN JACK,085,BROWN FORMAN CORP.,750,12,1,0,80,06/01/1991,82184038727,,20.01,240.12,30.02,03/01/2024
26589,TENNESSEE WHISKIES,GENTLEMAN JACK,085,BROWN FORMAN CORP.,1750,6,1,0,80,09/01/2010,82184038741,,35.24,211.44,52.86,03/01/2024
26571,STRAIGHT RYE WHISKIES,COPPER CROSS SINGLE BARREL STRAIGHT RYE,229,DEHNER DISTILLERY,750,6,1,2,90,11/01/2019,858506004271,,15.00,90.00,22.50,03/01/2024
26591,TEMPORARY & SPECIALTY PACKAGES,BAD SWEATER HOLIDAY SPICED WHISKEY,606,SAVAGE & COOKE / SANTA CROCE LLC,750,6,1,5,80,11/01/2021,850002707045,,22.00,132.00,33.00,03/01/2024
26595,TENNESSEE WHISKIES,GEORGE DICKEL 15 YR SINGLE BARREL,260,DIAGEO AMERICAS,750,12,1,0,90,03/01/2024,82000792253,10083664874139,35.00,420.00,52.50,03/01/2024
26606,TENNESSEE WHISKIES,GEORGE DICKEL #8,260,DIAGEO AMERICAS,750,12,1,0,80,04/01/2017,88076006430,,11.00,132.00,16.50,03/01/2024
266,TEMPORARY & SPECIALTY PACKAGES,PATRON SILVER SPECIAL TIN,035,BACARDI USA INC,750,12,1,0,80,11/01/2022,721733504688,,28.00,336.00,42.00,03/01/2024
26611,TEMPORARY & SPECIALTY PACKAGES,JEFFERSONS RYE COGNAC,370,PERNOD RICARD USA,750,6,1,0,94,02/01/2022,814794011346,,39.98,239.88,59.97,03/01/2024
26612,TEMPORARY & SPECIALTY PACKAGES,BP WILDERNESS TRAIL RYE WHISKEY FAMILY RESERVE,619,CAMPARI AMERICA,750,6,1,4,110,12/01/2022,852989005152,10083664874139,40.69,244.14,61.04,03/01/2024
26614,SINGLE MALT SCOTCH,ST GEORGE BALLER SINGLE MALT WHISKEY,448,ST GEORGE SPIRITS INC,750,6,1,0,94,08/01/2021,27724387507,,25.00,150.00,37.50,03/01/2024
26625,BLENDED WHISKIES,REDNECK RIVIERA GRANNY RICH RESERVE,368,PARK STREET IMPORTS,750,6,1,0,86,03/01/2022,850424002902,,20.00,120.00,30.00,03/01/2024
26652,WHISKEY LIQUEUR,LEADSLINGERS MINUTEMAN WHISKEY,100,AIKO IMPORTERS INC,750,6,1,0,90,09/01/2020,757284236303,,19.00,114.00,28.50,03/01/2024
26656,TENNESSEE WHISKIES,GEORGE DICKEL #12,260,DIAGEO AMERICAS,750,12,1,0,90,02/01/1998,88076006232,,14.49,173.88,21.74,03/01/2024
26613,IOWA SPIRITS MANUFACTURERS,FOUNDRY CORN WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,10,91,10/01/2019,850826008137,,40.00,240.00,60.00,03/01/2024
26665,STRAIGHT RYE WHISKIES,TIN CUP RYE,395,PROXIMO,750,12,1,0,90,04/01/2020,811538018395,,15.00,180.00,22.50,03/01/2024
26667,STRAIGHT RYE WHISKIES,RABBIT HOLE BOXERGRAIL STRAIGHT RYE WHISKEY,370,PERNOD RICARD USA,750,6,1,0,95,06/01/2020,865674000158,,24.98,149.88,37.47,03/01/2024
26673,TEMPORARY & SPECIALTY PACKAGES,SPIRITS OF THE APOCALYPSE THE WALKING DEAD BOURBON,260,DIAGEO AMERICAS,750,12,1,0,94,11/01/2019,82000790969,,17.49,209.88,26.24,03/01/2024
26678,STRAIGHT BOURBON WHISKIES,REDWOOD EMPIRE PIPE DREAM BOURBON,926,"GRATON SPIRITS COMPANY, LLC / PURPLE BRANDS",750,6,1,4,90,09/01/2023,851718000710,10083664874139,22.50,135.00,33.75,03/01/2024
26680,STRAIGHT RYE WHISKIES,REDWOOD EMPIRE EMERALD GIANT RYE WHISKEY,926,"GRATON SPIRITS COMPANY, LLC / PURPLE BRANDS",750,6,1,4,90,09/01/2023,851718000703,10083664874139,22.50,135.00,33.75,03/01/2024
26697,STRAIGHT RYE WHISKIES,WHISTLEPIG FARMSTOCK,214,GOAMERICAGO BEVERAGES LLC / WHISTLEPIG,750,6,1,3,86,10/01/2021,850001901161,,36.50,219.00,54.75,03/01/2024
26661,STRAIGHT RYE WHISKIES,NEFARIOUS RYE WHISKEY,777,"BLUE OX SPIRITS, INC.",750,6,1,2,86,11/01/2019,854647008321,,17.50,105.00,26.25,03/01/2024
26707,TENNESSEE WHISKIES,UNCLE NEAREST 1884 SMALL BATCH WHISKEY,368,PARK STREET IMPORTS,750,6,1,0,90,10/01/2019,40232379123,,26.66,159.96,39.99,03/01/2024
26700,STRAIGHT RYE WHISKIES,CODY ROAD RYE MINI,306,MISSISSIPPI RIVER DISTILLING COMPANY LLC,50,10,6,0,80,09/01/2019,855037005562,,9.00,90.00,13.50,03/01/2024
26710,IOWA SPIRITS MANUFACTURERS,SLIPKNOT IOWA WHISKEY NO. 9,125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,90,06/01/2019,859824001959,,21.33,127.98,32.00,03/01/2024
26712,IOWA SPIRITS MANUFACTURERS,SLIPKNOT IOWA WHISKEY NO. 9 RESERVE,125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,99,06/01/2019,859824001966,,41.34,248.04,62.01,03/01/2024
26726,STRAIGHT RYE WHISKIES,TEMPLETON RYE MAPLE CASK FINISH,255,INFINIUM SPIRITS,750,6,1,0,92,09/01/2019,720815921238,,17.50,105.00,26.25,03/01/2024
26714,IOWA SPIRITS MANUFACTURERS,CM OBTAINIUM LIGHT WHISKEY,525,CATS EYE DISTILLERY,750,6,1,13,140,06/01/2019,855810007035,,33.85,203.10,50.78,03/01/2024
26737,STRAIGHT BOURBON WHISKIES,SIR WINSTON BOURBON,578,S&B FARMS DISTILLERY,750,6,1,0,93,05/01/2019,856750008243,,22.23,133.38,33.35,03/01/2024
26739,IOWA SPIRITS MANUFACTURERS,SIR WINSTON WHITE WHISKEY - DISCO,578,S&B FARMS DISTILLERY,750,6,1,0,80,05/01/2019,856750008229,,21.65,129.90,32.48,03/01/2024
26752,STRAIGHT BOURBON WHISKIES,3-OAKS DISTILLERY STRAIGHT BOURBON WHISKEY,215,"3-OAKS DISTILLERY, LLC",750,6,1,2,90,04/01/2019,742832073059,,18.00,108.00,27.00,03/01/2024
26757,IOWA SPIRITS MANUFACTURERS,BLUE OX AMERICAN SPIRIT WHISKEY,777,"BLUE OX SPIRITS, INC.",750,12,1,0,80,04/01/2019,854647008253,,5.25,63.00,7.88,03/01/2024
26758,IOWA SPIRITS MANUFACTURERS,BLUE OX AMERICAN SPIRIT WHISKEY,777,"BLUE OX SPIRITS, INC.",1750,6,1,0,80,04/01/2019,854647008246,,9.75,58.50,14.63,03/01/2024
26763,BLENDED WHISKIES,BIRD DOG BLACK CHERRY MINI,492,WESTERN SPIRITS BEVERAGE,50,5,12,0,80,04/01/2019,812459014411,,5.80,29.00,8.70,03/01/2024
26765,BLENDED WHISKIES,BIRD DOG BLACK CHERRY,492,WESTERN SPIRITS BEVERAGE,750,6,1,0,80,04/01/2019,812459014404,,11.50,69.00,17.25,03/01/2024
26759,SINGLE MALT SCOTCH,CEDAR RIDGE SINGLE MALT WHISKEY,125,CEDAR RIDGE VINEYARDS LL,200,12,1,0,80,05/01/2019,859824001768,,7.50,90.00,11.25,03/01/2024
26769,TEMPORARY & SPECIALTY PACKAGES,BULLEIT RYE 12 YR,260,DIAGEO AMERICAS,750,12,1,0,92,03/01/2024,82000807117,10083664874139,27.49,329.88,41.24,03/01/2024
26771,STRAIGHT BOURBON WHISKIES,OLD SOUL BOURBON,786,BOTTLE TREE BEVERAGE COMPANY LLC / CATHEAD DISTILLERY,750,6,1,4,90,06/01/2022,851484003243,,22.50,135.00,33.75,03/01/2024
26770,STRAIGHT RYE WHISKIES,CEDAR RIDGE MALTED RYE,125,CEDAR RIDGE VINEYARDS LL,200,12,1,0,86,05/01/2019,859824001751,,6.00,72.00,9.00,03/01/2024
26778,STRAIGHT BOURBON WHISKIES,CONCIERE BOURBON,368,PARK STREET IMPORTS,1000,12,1,0,80,04/01/2020,89105724103,,8.17,98.04,12.26,03/01/2024
26780,STRAIGHT RYE WHISKIES,WOODY CREEK DISTILLERS COLORADO STRAIGHT RYE,684,WOODY CREEK DISTILLERS LLC,750,6,1,4,90,07/01/2021,857561004158,,26.00,156.00,39.00,03/01/2024
26777,IOWA SPIRITS MANUFACTURERS,BLUE OX AMERICAN SPIRIT WHISKEY MINI,777,"BLUE OX SPIRITS, INC.",50,1,60,0,80,04/01/2019,854647008215,,36.00,36.00,54.00,03/01/2024
26782,STRAIGHT BOURBON WHISKIES,WOODY CREEK DISTILLERS COLORADO STRAIGHT BOURBON WHISKEY,684,WOODY CREEK DISTILLERS LLC,750,6,1,4,90,07/01/2021,857561004295,,25.00,150.00,37.50,03/01/2024
26781,STRAIGHT RYE WHISKIES,TEMPLETON RYE RARE CASK STRENGTH,255,INFINIUM SPIRITS,750,6,1,0,114,01/01/2019,720815921030,,30.99,185.94,46.49,03/01/2024
26787,IOWA SPIRITS MANUFACTURERS,GREEN FROG DISTILLERY STRAIGHT CORN WHISKEY 100PRF,549,"GREEN FROG DISTILLERY, LLC",750,6,1,0,100,11/01/2018,853938008088,,21.50,129.00,32.25,03/01/2024
26800,TENNESSEE WHISKIES,JACK DANIELS 27 GOLD DISCO,085,BROWN FORMAN CORP.,750,6,1,0,80,04/01/2019,82184001608,,49.98,299.88,74.97,03/01/2024
26789,SINGLE BARREL BOURBON WHISKIES,STEEPLE RIDGE BOURBON SINGLE BARREL,325,LONELY OAK DISTILLERY,750,6,1,0,102,03/01/2020,19962231414,,25.00,150.00,37.50,03/01/2024
26806,IOWA SPIRITS MANUFACTURERS,GREEN FROG DISTILLERY BARRELED AGED CORN WHISKEY,549,"GREEN FROG DISTILLERY, LLC",750,6,1,8,96,09/01/2018,853938008040,,24.00,144.00,36.00,03/01/2024
26814,STRAIGHT BOURBON WHISKIES,STEEPLE RIDGE BOURBON,325,LONELY OAK DISTILLERY,750,6,1,0,92,10/01/2019,19962231612,,20.00,120.00,30.00,03/01/2024
26820,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL FLAT,085,BROWN FORMAN CORP.,375,24,1,0,80,04/01/1990,82184090503,,8.25,198.00,12.38,03/01/2024
26821,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL MINI,085,BROWN FORMAN CORP.,50,12,10,0,80,11/01/1985,82184000052,,11.50,138.00,17.25,03/01/2024
26822,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,085,BROWN FORMAN CORP.,100,48,1,0,80,06/01/2006,43315390,,2.33,111.84,3.50,03/01/2024
26823,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,085,BROWN FORMAN CORP.,200,48,1,0,80,03/01/1988,82184090527,,4.23,203.04,6.35,03/01/2024
26824,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL SQUARE,085,BROWN FORMAN CORP.,375,24,1,0,80,05/01/1988,82184090510,,8.25,198.00,12.38,03/01/2024
26826,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,085,BROWN FORMAN CORP.,750,12,1,0,80,11/01/1969,82184090466,,15.91,190.92,23.87,03/01/2024
26827,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,085,BROWN FORMAN CORP.,1000,12,1,0,80,05/01/1984,82184090442,,20.27,243.24,30.41,03/01/2024
26828,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,085,BROWN FORMAN CORP.,1750,6,1,0,80,08/01/1977,82184090428,,33.28,199.68,49.92,03/01/2024
26842,BLENDED WHISKIES,BIRD DOG BLACKBERRY PET,492,WESTERN SPIRITS BEVERAGE,750,6,1,0,80,04/01/2019,812459014244,,10.00,60.00,15.00,03/01/2024
26844,BLENDED WHISKIES,BIRD DOG PEACH PET,492,WESTERN SPIRITS BEVERAGE,750,6,1,0,80,04/01/2019,812459014251,,11.50,69.00,17.25,03/01/2024
26815,IOWA SPIRITS MANUFACTURERS,GREEN FROG DISTILLERY CARAMEL FLAVORED CORN WHISKEY,549,"GREEN FROG DISTILLERY, LLC",750,6,1,0,60,09/01/2018,853938008019,,21.50,129.00,32.25,03/01/2024
26855,STRAIGHT BOURBON WHISKIES,TOMS TOWN DOUBLE OAKED BOURBON,690,TOM'S TOWN DISTILLING CO,750,6,1,0,90,08/01/2022,814555020181,,24.17,145.02,36.26,03/01/2024
26851,IOWA SPIRITS MANUFACTURERS,BLUE OX AMERICAN SPIRIT WHISKEY,777,"BLUE OX SPIRITS, INC.",1000,12,1,0,80,12/01/2018,854647008208,,5.75,69.00,8.63,03/01/2024
26871,BLENDED WHISKIES,RIEGERS KANSAS CITY WHISKEY,564,JACOB RIEGER & COMPANY LLC,750,6,1,4,92,08/01/2018,748252169174,,19.27,115.62,28.91,03/01/2024
26858,STRAIGHT RYE WHISKIES,TEMPLETON RYE 4YR,255,INFINIUM SPIRITS,375,12,1,4,80,08/01/2018,720815920026,,9.99,119.88,14.99,03/01/2024
26906,TENNESSEE WHISKIES,JACK DANIELS SINGLE BARREL,085,BROWN FORMAN CORP.,750,6,1,0,94,09/01/1997,82184087008,,28.50,171.00,42.75,03/01/2024
26942,STRAIGHT RYE WHISKIES,ROSSVILLE UNION MASTER CRAFTED RYE WHISKEY,434,LUXCO INC,750,6,1,0,94,02/01/2022,862018000270,,20.00,120.00,30.00,03/01/2024
26900,TENNESSEE WHISKIES,JACK DANIELS LEGACY,085,BROWN FORMAN CORP.,750,12,1,0,86,03/01/2021,82184004036,,16.49,197.88,24.74,03/01/2024
26949,BLENDED WHISKIES,REDNECK RIVIERA WHISKEY,368,PARK STREET IMPORTS,750,6,1,0,80,03/01/2022,850424002766,,12.00,72.00,18.00,03/01/2024
26944,TEMPORARY & SPECIALTY PACKAGES,ROSSVILLE UNION BARREL PROOF RYE,434,LUXCO INC,750,6,1,0,117,09/01/2022,862018000263,10083664874139,35.00,210.00,52.50,03/01/2024
26966,TENNESSEE WHISKIES,UNCLE NEAREST 1856 AGED WHISKEY,368,PARK STREET IMPORTS,750,6,1,0,100,05/01/2019,40232555442,,29.33,175.98,44.00,03/01/2024
26970,STRAIGHT BOURBON WHISKIES,WOODINVILLE STRAIGHT BOURBON,420,MOET HENNESSY USA,750,12,1,0,90,01/01/2024,858349004100,10083664874139,19.99,239.88,29.99,03/01/2024
26974,BLENDED WHISKIES,WOODINVILLE PORT FINISHED BOURBON,420,MOET HENNESSY USA,750,12,1,0,90,01/01/2024,858349004179,10083664874139,24.99,299.88,37.49,03/01/2024
26975,STRAIGHT RYE WHISKIES,WOODINVILLE STRAIGHT RYE WHISKEY,420,MOET HENNESSY USA,750,12,1,0,90,01/01/2024,858349004124,10083664874139,20.99,251.88,31.49,03/01/2024
26977,STRAIGHT BOURBON WHISKIES,KNOB CREEK CASK STRENGTH RYE DISCO,065,JIM BEAM BRANDS,750,6,1,0,127,01/01/2019,80686016595,,35.00,210.00,52.50,03/01/2024
26988,BLENDED WHISKIES,DRIFTLESS GLEN RYE WHISKEY,232,DRIFTLESS GLEN DISTILLERY,750,6,1,2,96,04/01/2020,858481005331,,20.00,120.00,30.00,03/01/2024
26960,TEMPORARY & SPECIALTY PACKAGES,BP KNOB CREEK RYE SINGLE BARREL,065,JIM BEAM BRANDS,750,6,1,0,120,06/01/2023,80686016779,10083664874139,21.52,129.12,32.28,03/01/2024
27012,TEMPORARY & SPECIALTY PACKAGES,FEW SPIRITS RYE WHISKEY,259,HEAVEN HILL BRANDS,750,6,1,0,93,09/01/2022,810046140017,10083664874139,22.50,135.00,33.75,03/01/2024
27016,STRAIGHT RYE WHISKIES,RITTENHOUSE RYE WHISKEY,259,HEAVEN HILL BRANDS,750,12,1,0,100,04/01/2020,96749702756,,14.00,168.00,21.00,03/01/2024
27022,STRAIGHT RYE WHISKIES,BULLEIT 95 RYE,260,DIAGEO AMERICAS,1750,6,1,0,90,02/01/2018,859824001584,,29.99,179.94,44.99,03/01/2024
27025,STRAIGHT RYE WHISKIES,BULLEIT 95 RYE,260,DIAGEO AMERICAS,750,12,1,0,90,05/01/2011,82000752967,,17.99,215.88,26.99,03/01/2024
